"DECAY/","QS 11"
"VOGHT, AMELIA","QS 11"
"WHITE TIGER II/","QS 11"
"CORTEZ, FABIAN","QS 11"
"MAN-BEAST","QS 11"
"BLACK KNIGHT V/DANE ","QS 11"
"ANSWER","PPTSS 91"
"UNUS THE UNTOUCHABLE","PPTSS 91"
"THOMPSON, EUGENE FLA","PPTSS 91"
"BLACK CAT/FELICIA HA","PPTSS 91"
"SPIDER-MAN/PETER PAR","PPTSS 91"
"DEWOLFF, JEAN","PPTSS 91"
"PARKER, MAY","PPTSS 91"
"LEEDS, BETTY BRANT","PPTSS 91"
"MUGGINS, MAMIE","PPTSS 91"
"ROBERTSON, JOE","PPTSS 91"
"LUBENSKI, NATE","PPTSS 91"
"BLOB/FRED J. DUKES","PPTSS 91"
"JAMESON, J. JONAH","PPTSS 92"
"ANSWER","PPTSS 92"
"KINGPIN/WILSON FISK","PPTSS 92"
"ROBERTSON, JOE","PPTSS 92"
"SPIDER-MAN/PETER PAR","PPTSS 92"
"THOMPSON, EUGENE FLA","PPTSS 92"
"BLACK CAT/FELICIA HA","PPTSS 92"
"SHA SHAN","PPTSS 92"
"MUGGINS, MAMIE","PPTSS 92"
"THOMPSON, EUGENE FLA","PPTSS 93"
"SPIDER-MAN/PETER PAR","PPTSS 93"
"DEWOLFF, JEAN","PPTSS 93"
"KINGPIN/WILSON FISK","PPTSS 93"
"SHA SHAN","PPTSS 93"
"MUGGINS, MAMIE","PPTSS 93"
"SILVERMANE/SILVIO MA","PPTSS 93"
"BLACK CAT/FELICIA HA","PPTSS 93"
"ANSWER","PPTSS 93"
"SHA SHAN","PPTSS 94"
"SILVERMANE/SILVIO MA","PPTSS 94"
"OSBORN, LIZ ALLAN","PPTSS 94"
"KINGPIN/WILSON FISK","PPTSS 94"
"ANSWER","PPTSS 94"
"MUGGINS, MAMIE","PPTSS 94"
"THOMPSON, EUGENE FLA","PPTSS 94"
"CLOAK/TYRONE JOHNSON","PPTSS 94"
"BLACK CAT/FELICIA HA","PPTSS 94"
"DAGGER/TANDY BOWEN","PPTSS 94"
"OSBORN, HARRY","PPTSS 94"
"SPIDER-MAN/PETER PAR","PPTSS 94"
"CLOAK/TYRONE JOHNSON","PPTSS 95"
"SPIDER-MAN/PETER PAR","PPTSS 95"
"KINGPIN/WILSON FISK","PPTSS 95"
"SILVERMANE/SILVIO MA","PPTSS 95"
"LUBENSKI, NATE","PPTSS 95"
"FISK, VANESSA","PPTSS 95"
"BLACK CAT/FELICIA HA","PPTSS 95"
"URICH, BEN","PPTSS 95"
"DAGGER/TANDY BOWEN","PPTSS 95"
"LEEDS, BETTY BRANT","PPTSS 95"
"SHA SHAN","PPTSS 95"
"PARKER, MAY","PPTSS 95"
"SCHEMER/RICHARD FISK","PPTSS 95"
"THOMPSON, EUGENE FLA","PPTSS 95"
"JAMESON, J. JONAH","PPTSS 95"
"ROBERTSON, JOE","PPTSS 95"
"OSBORN, HARRY","PPTSS 95"
"OSBORN, LIZ ALLAN","PPTSS 95"
"ANSWER","PPTSS 95"
"SPIDER-MAN/PETER PAR","PPTSS 96"
"THOMPSON, EUGENE FLA","PPTSS 96"
"WATSON-PARKER, MARY ","PPTSS 96"
"BLACK CAT/FELICIA HA","PPTSS 96"
"ANSWER","PPTSS 96"
"FISK, VANESSA","PPTSS 96"
"KINGPIN/WILSON FISK","PPTSS 96"
"SILVERMANE/SILVIO MA","PPTSS 96"
"CLOAK/TYRONE JOHNSON","PPTSS 96"
"LEEDS, BETTY BRANT","PPTSS 96"
"DAGGER/TANDY BOWEN","PPTSS 96"
"FURY, COL. NICHOLAS ","CA3 41"
"CAPTAIN AMERICA","CA3 41"
"FERRARI, CONNIE","CA3 41"
"RED SKULL/JOHANN SCH","CA3 41"
"BATROC/GEORGES BATRO","CA3 41"
"ANSWER II/DAVID FERR","CA3 41"
"CARTER, SHARON","CA3 41"
"DUGAN, TIMOTHY ALOYI","CA3 41"
"FURY, COL. NICHOLAS ","CA3 43"
"ANSWER II/DAVID FERR","CA3 43"
"CAPTAIN AMERICA","CA3 43"
"FERRARI, CONNIE","CA3 43"
"CRIMSON DYNAMO VI/VA","CA3 43"
"CAPTAIN MARVEL II/MO","A 227"
"CAPTAIN MARVEL/CAPTA","A 227"
"EGGHEAD/PROF. ELIHAS","A 227"
"THOR/DR. DONALD BLAK","A 227"
"WASP/JANET VAN DYNE ","A 227"
"CAPTAIN AMERICA","A 227"
"PLANTMAN/SAM SMITHER","A 227"
"INVISIBLE WOMAN/SUE ","A 227"
"WIZARD/BENTLEY WITTM","A 227"
"JARVIS, EDWIN ","A 227"
"SHE-HULK/JENNIFER WA","A 227"
"HAWK","A 227"
"MR. FANTASTIC/REED R","A 227"
"ANT-MAN/DR. HENRY J.","A 227"
"IRON MAN/TONY STARK ","A 227"
"ANT-MAN/DR. HENRY J.","TTA 44"
"WASP/JANET VAN DYNE ","TTA 44"
"MOCKINGBIRD/DR. BARB","WCA2 33"
"TIGRA/GREER NELSON","WCA2 33"
"VISION ","WCA2 33"
"WONDER MAN/SIMON WIL","WCA2 33"
"SCARLET WITCH/WANDA ","WCA2 33"
"QUICKSILVER/PIETRO M","WCA2 33"
"HAWK","WCA2 33"
"MOON KNIGHT/MARC SPE","WCA2 33"
"ANT-MAN/DR. HENRY J.","WCA2 33"
"POSITRON/RONNIE","M/:LG 12"
"DR. STRANGE/STEPHEN ","M/:LG 12"
"MR. JUSTICE/TIMOTHY ","M/:LG 12"
"NOCTURNE/","M/:LG 12"
"NIGHTINGALE/","M/:LG 12"
"FLATIRON/RUSSELL","M/:LG 12"
"GADFLY/RUTH MACRAE","M/:LG 12"
"UATU","M/:LG 12"
"LOCKE, DR. CASSANDRA","M/:LG 12"
"EFFIGY/LT. VELMAX/JA","M/:LG 12"
"MAKO","M/:LG 12"
"ETERNAL BRAIN/PROFES","M/:LG 12"
"MR. FANTASTIC/REED R","M/:LG 12"
"FIREFALL II","M/:LG 12"
"WALKABOUT","M/:LG 12"
"SQUIRE/","M/:LG 12"
"PIXIE/ [ETERNAL]","M/:LG 12"
"YETI","M/:LG 12"
"RIOT-ACT/","M/:LG 12"
"INVISIBLE WOMAN/SUE ","M/:LG 12"
"ROSS, GEN. THADDEUS ","M/:LG 12"
"ANT-MAN/DR. HENRY J.","M/:LG 12"
"HULK/DR. ROBERT BRUC","M/:LG 12"
"OXBOW/","M/:LG 12"
"TEMPLAR/IAN FITZWILL","M/:LG 12"
"BLACK FOX/ROBERT W. ","M/:LG 12"
"ANT-MAN/DR. HENRY J.","TOMB OF DARKNESS 22"
"ANT-MAN/DR. HENRY J.","TTA 27"
"ANT-MAN/DR. HENRY J.","TTA 35"
"ANT-MAN/DR. HENRY J.","TTA 36"
"ANT-MAN/DR. HENRY J.","TTA 37"
"EGGHEAD/PROF. ELIHAS","TTA 38"
"ANT-MAN/DR. HENRY J.","TTA 38"
"SCARLET BEETLE","TTA 39"
"ANT-MAN/DR. HENRY J.","TTA 39"
"ANT-MAN/DR. HENRY J.","TTA 40"
"ANT-MAN/DR. HENRY J.","TTA 41"
"ANT-MAN/DR. HENRY J.","TTA 42"
"VOICE","TTA 42"
"ANT-MAN/DR. HENRY J.","TTA 43"
"WASP/JANET VAN DYNE ","TTA 45"
"ANT-MAN/DR. HENRY J.","TTA 45"
"EGGHEAD/PROF. ELIHAS","TTA 45"
"MR. FANTASTIC/REED R","FF 17"
"PRINCESS PEARLA","FF 17"
"DR. DOOM/VICTOR VON ","FF 17"
"ANT-MAN/DR. HENRY J.","FF 17"
"HUMAN TORCH/JOHNNY S","FF 17"
"THING/BENJAMIN J. GR","FF 17"
"MASTERS, ALICIA REIS","FF 17"
"INVISIBLE WOMAN/SUE ","FF 17"
"ANT-MAN/DR. HENRY J.","TTA 46"
"WASP/JANET VAN DYNE ","TTA 46"
"HULK/DR. ROBERT BRUC","A 1"
"WASP/JANET VAN DYNE ","A 1"
"HUMAN TORCH/JOHNNY S","A 1"
"INVISIBLE WOMAN/SUE ","A 1"
"THING/BENJAMIN J. GR","A 1"
"IRON MAN/TONY STARK ","A 1"
"JONES, RICHARD MILHO","A 1"
"THOR/DR. DONALD BLAK","A 1"
"ODIN [ASGARDIAN]","A 1"
"KINCAID, DR. JANE FO","A 1"
"MR. FANTASTIC/REED R","A 1"
"LOKI [ASGARDIAN]","A 1"
"ANT-MAN/DR. HENRY J.","A 1"
"GYRICH, HENRY PETER","A 280"
"WASP/JANET VAN DYNE ","A 280"
"ULTRON","A 280"
"IRON MAN/TONY STARK ","A 280"
"HAWK","A 280"
"HULK/DR. ROBERT BRUC","A 280"
"SWORDSMAN/JACQUES DU","A 280"
"JARVIS, EDWIN ","A 280"
"THOR/DR. DONALD BLAK","A 280"
"QUICKSILVER/PIETRO M","A 280"
"MANTIS/? BRANDT","A 280"
"BLACK PANTHER/T'CHAL","A 280"
"ANT-MAN/DR. HENRY J.","A 280"
"VISION ","A 280"
"CAPTAIN AMERICA","A 280"
"SCARLET WITCH/WANDA ","A 280"
"WASP/JANET VAN DYNE ","TTA 47"
"ANT-MAN/DR. HENRY J.","TTA 47"
"ANT-MAN/DR. HENRY J.","TTA 48"
"PORCUPINE/ALEX GENTR","TTA 48"
"WASP/JANET VAN DYNE ","TTA 48"
"GYPSY MOTH","A 240"
"DR. STRANGE/STEPHEN ","A 240"
"WASP/JANET VAN DYNE ","A 240"
"STARFOX/EROS","A 240"
"WEREWOLF BY NIGHT/JA","A 240"
"DADDY LONGLEGS/RAMSE","A 240"
"SHE-HULK/JENNIFER WA","A 240"
"VISION ","A 240"
"LE FEY, MORGAN","A 240"
"MCCABE, LINDSAY","A 240"
"TIGRA/GREER NELSON","A 240"
"SCARLET WITCH/WANDA ","A 240"
"SHROUD/MAXIMILLIAN Q","A 240"
"MAGNUS","A 240"
"SPIDER-WOMAN/JESSICA","A 240"
"CAPTAIN MARVEL II/MO","A 240"
"ISHIMA, DAVID","A 240"
"THOR/DR. DONALD BLAK","A 240"
"POLTERGEIST/MICKEY S","A 240"
"ANT-MAN/DR. HENRY J.","A 240"
"WASP/JANET VAN DYNE ","A 241"
"LE FEY, MORGAN","A 241"
"SHE-HULK/JENNIFER WA","A 241"
"VISION ","A 241"
"STARFOX/EROS","A 241"
"SCARLET WITCH/WANDA ","A 241"
"CAPTAIN MARVEL II/MO","A 241"
"SPIDER-WOMAN/JESSICA","A 241"
"ANT-MAN/DR. HENRY J.","A 241"
"MAGNUS","A 241"
"HAWK","A 241"
"CAPTAIN AMERICA","A 241"
"TIGRA/GREER NELSON","A 241"
"DR. STRANGE/STEPHEN ","A 241"
"SHROUD/MAXIMILLIAN Q","A 241"
"DR. STRANGE/STEPHEN ","A 242"
"JARVIS, EDWIN ","A 242"
"STARFOX/EROS","A 242"
"ANT-MAN/DR. HENRY J.","A 242"
"MOCKINGBIRD/DR. BARB","A 242"
"HAWK","A 242"
"SCARLET WITCH/WANDA ","A 242"
"CAPTAIN MARVEL II/MO","A 242"
"THOR/DR. DONALD BLAK","A 242"
"CAPTAIN AMERICA","A 242"
"VISION ","A 242"
"SHE-HULK/JENNIFER WA","A 242"
"WASP/JANET VAN DYNE ","A 242"
"SPIDER-WOMAN/JESSICA","A 242"
"INVISIBLE WOMAN/SUE ","PPTSS 89"
"OSBORN, HARRY","PPTSS 89"
"SPIDER-MAN/PETER PAR","PPTSS 89"
"MR. FANTASTIC/REED R","PPTSS 89"
"ANT-MAN/DR. HENRY J.","PPTSS 89"
"BLACK CAT/FELICIA HA","PPTSS 89"
"THING/BENJAMIN J. GR","PPTSS 89"
"HUMAN TORCH/JOHNNY S","PPTSS 89"
"ROBERTSON, JOE","PPTSS 89"
"KINGPIN/WILSON FISK","PPTSS 89"
"WASP/JANET VAN DYNE ","PPTSS 89"
"CAPTAIN AMERICA","PPTSS 89"
"BEAST/HENRY &HANK& P","A@ 13"
"WASP/JANET VAN DYNE ","A@ 13"
"VISION ","A@ 13"
"CAPTAIN AMERICA","A@ 13"
"ANT-MAN/DR. HENRY J.","A@ 13"
"HULK/DR. ROBERT BRUC","A@ 13"
"MR. FANTASTIC/REED R","A@ 13"
"THOR/DR. DONALD BLAK","A@ 13"
"SIKORSKY, RAYMOND","A@ 13"
"FIXER II/PAUL NORBER","A@ 13"
"SHE-HULK/JENNIFER WA","A@ 13"
"CAPTAIN MARVEL II/MO","A@ 13"
"ZOLA, ARNIM","A@ 13"
"NOMAD III/JACK MONRO","CA 301"
"CAPTAIN MARVEL II/MO","CA 301"
"SISTER AGONY","CA 301"
"SISTER DEATH","CA 301"
"HERCULES [GREEK GOD]","CA 301"
"SISTER DREAM","CA 301"
"ROTH, ARNIE","CA 301"
"RED SKULL/JOHANN SCH","CA 301"
"WASP/JANET VAN DYNE ","CA 301"
"HAWK","CA 301"
"MOTHER SUPERIOR","CA 301"
"SISTER PLEASURE/SCAR","CA 301"
"FALCON/SAM WILSON","CA 301"
"ROSENTHAL, BERNIE","CA 301"
"STARFOX/EROS","CA 301"
"JARVIS, EDWIN ","CA 301"
"ANT-MAN/DR. HENRY J.","CA 301"
"CAPTAIN AMERICA","CA 301"
"VISION ","CA 301"
"SCARLET WITCH/WANDA ","CA 301"
"ERWIN, CLYTEMNESTRA","IM 194"
"ENFORCER/DELAZNY","IM 194"
"MOCKINGBIRD/DR. BARB","IM 194"
"IRON MAN IV/JAMES R.","IM 194"
"CABE, BETHANY","IM 194"
"ANT-MAN/DR. HENRY J.","IM 194"
"ERWIN, MORLEY","IM 194"
"SCOURGE","IM 194"
"STANE, OBADIAH","IM 194"
"IRON MAN/TONY STARK ","IM 194"
"HAWK","IM 194"
"NUGENT, ALICE","IM 194"
"ULTRON","WCA2 1"
"MAN-APE/M'BAKU","WCA2 1"
"WONDER MAN/SIMON WIL","WCA2 1"
"HAWK","WCA2 1"
"MOCKINGBIRD/DR. BARB","WCA2 1"
"TIGRA/GREER NELSON","WCA2 1"
"ANT-MAN/DR. HENRY J.","WCA2 1"
"WASP/JANET VAN DYNE ","WCA2 1"
"IRON MAN/TONY STARK ","WCA2 1"
"POWER MAN/ERIK JOSTE","WCA2 1"
"THOR/DR. DONALD BLAK","WCA2 2"
"MAN-APE/M'BAKU","WCA2 2"
"TIGRA/GREER NELSON","WCA2 2"
"SCARLET WITCH/WANDA ","WCA2 2"
"GRIM REAPER/ERIC WIL","WCA2 2"
"NEKRA/ADRIENNE HATRO","WCA2 2"
"CAPTAIN AMERICA","WCA2 2"
"ULTRON","WCA2 2"
"IRON MAN/TONY STARK ","WCA2 2"
"HAWK","WCA2 2"
"BLACK TALON II/SAMUE","WCA2 2"
"WONDER MAN/SIMON WIL","WCA2 2"
"MOCKINGBIRD/DR. BARB","WCA2 2"
"POWER MAN/ERIK JOSTE","WCA2 2"
"VISION ","WCA2 2"
"ANT-MAN/DR. HENRY J.","WCA2 2"
"BLACK TALON II/SAMUE","V&SW2 2"
"NEKRA/ADRIENNE HATRO","V&SW2 2"
"POWER MAN/ERIK JOSTE","V&SW2 2"
"ANT-MAN/DR. HENRY J.","V&SW2 2"
"MAN-APE/M'BAKU","V&SW2 2"
"TIGRA/GREER NELSON","V&SW2 2"
"WONDER MAN/SIMON WIL","V&SW2 2"
"IRON MAN/TONY STARK ","V&SW2 2"
"SCARLET WITCH/WANDA ","V&SW2 2"
"MOCKINGBIRD/DR. BARB","V&SW2 2"
"ULTRON","V&SW2 2"
"VISION ","V&SW2 2"
"HAWK","V&SW2 2"
"SCARLET WITCH/WANDA ","WCA2 3"
"IRON MAN/TONY STARK ","WCA2 3"
"SCOURGE","WCA2 3"
"VISION ","WCA2 3"
"THING/BENJAMIN J. GR","WCA2 3"
"HAWK","WCA2 3"
"KRAVEN THE HUNTER/SE","WCA2 3"
"MOCKINGBIRD/DR. BARB","WCA2 3"
"WONDER MAN/SIMON WIL","WCA2 3"
"ANT-MAN/DR. HENRY J.","WCA2 3"
"TIGRA/GREER NELSON","WCA2 3"
"POWER MAN/ERIK JOSTE","WCA2 3"
"WONDER MAN/SIMON WIL","WCA2 4"
"THING/BENJAMIN J. GR","WCA2 4"
"IRON MAN/TONY STARK ","WCA2 4"
"TIGRA/GREER NELSON","WCA2 4"
"ULTRON","WCA2 4"
"FIREBIRD/BONITA JUAR","WCA2 4"
"MASTER PANDEMONIUM/M","WCA2 4"
"ANT-MAN/DR. HENRY J.","WCA2 4"
"HAWK","WCA2 4"
"MOCKINGBIRD/DR. BARB","WCA2 4"
"CABE, BETHANY","IM 203"
"IRON MAN/TONY STARK ","IM 203"
"ANT-MAN/DR. HENRY J.","IM 203"
"MADAME MASQUE/GIULIE","IM 203"
"ERWIN, CLYTEMNESTRA","IM 203"
"MORBIUS/DR. MICHAEL ","WCA2 5"
"THING/BENJAMIN J. GR","WCA2 5"
"MOCKINGBIRD/DR. BARB","WCA2 5"
"IRON MAN/TONY STARK ","WCA2 5"
"WONDER MAN/SIMON WIL","WCA2 5"
"FIREBIRD/BONITA JUAR","WCA2 5"
"HAWK","WCA2 5"
"ULTRON","WCA2 5"
"TIGRA/GREER NELSON","WCA2 5"
"WEREWOLF BY NIGHT/JA","WCA2 5"
"ANT-MAN/DR. HENRY J.","WCA2 5"
"ULTRON","WCA2 6"
"HAWK","WCA2 6"
"ANT-MAN/DR. HENRY J.","WCA2 6"
"CAT KING","WCA2 6"
"MOCKINGBIRD/DR. BARB","WCA2 6"
"TIGRA/GREER NELSON","WCA2 6"
"MORBIUS/DR. MICHAEL ","WCA2 6"
"THING/BENJAMIN J. GR","WCA2 6"
"FIREBIRD/BONITA JUAR","WCA2 6"
"WONDER MAN/SIMON WIL","WCA2 6"
"FIREBIRD/BONITA JUAR","WCA2 7"
"MOCKINGBIRD/DR. BARB","WCA2 7"
"HAWK","WCA2 7"
"TIGRA/GREER NELSON","WCA2 7"
"ULTRON","WCA2 7"
"WONDER MAN/SIMON WIL","WCA2 7"
"THING/BENJAMIN J. GR","WCA2 7"
"ANT-MAN/DR. HENRY J.","WCA2 7"
"BANSHEE II","WCA2 8"
"ANT-MAN/DR. HENRY J.","WCA2 8"
"LOBO","WCA2 8"
"MOCKINGBIRD/DR. BARB","WCA2 8"
"RED WOLF III/WILL TA","WCA2 8"
"IRON MAN/TONY STARK ","WCA2 8"
"TEXAS TWISTER/DREW D","WCA2 8"
"THING/BENJAMIN J. GR","WCA2 8"
"FIREBIRD/BONITA JUAR","WCA2 8"
"NIGHT RIDER III/HAMI","WCA2 8"
"WONDER MAN/SIMON WIL","WCA2 8"
"TIGRA/GREER NELSON","WCA2 8"
"SHOOTING STAR","WCA2 8"
"HAWK","WCA2 8"
"HAWK","WCA2 10"
"FIREBIRD/BONITA JUAR","WCA2 10"
"THING/BENJAMIN J. GR","WCA2 10"
"MOCKINGBIRD/DR. BARB","WCA2 10"
"SHE-HULK/JENNIFER WA","WCA2 10"
"TIGRA/GREER NELSON","WCA2 10"
"MR. FANTASTIC/REED R","WCA2 10"
"GRIFFIN II/JOHNNY HO","WCA2 10"
"MS. MARVEL II/SHARON","WCA2 10"
"WASP/JANET VAN DYNE ","WCA2 10"
"ANT-MAN/DR. HENRY J.","WCA2 10"
"WONDER MAN/SIMON WIL","WCA2 10"
"IRON MAN/TONY STARK ","WCA2 10"
"CAPTAIN AMERICA","H2 323"
"HAWK","H2 323"
"SCARLET WITCH/WANDA ","H2 323"
"SHE-HULK/JENNIFER WA","H2 323"
"BLACK KNIGHT V/DANE ","H2 323"
"TIGRA/GREER NELSON","H2 323"
"QUARTERMAIN, CLAY","H2 323"
"ANT-MAN/DR. HENRY J.","H2 323"
"ROSS, GEN. THADDEUS ","H2 323"
"WASP/JANET VAN DYNE ","H2 323"
"JONES, RICHARD MILHO","H2 323"
"VISION ","H2 323"
"SUB-MARINER/NAMOR MA","H2 323"
"CAPTAIN MARVEL II/MO","H2 323"
"HULK/DR. ROBERT BRUC","H2 323"
"WONDER MAN/SIMON WIL","H2 323"
"HERCULES [GREEK GOD]","H2 323"
"DOC SAMSON/DR. LEONA","H2 323"
"MOCKINGBIRD/DR. BARB","H2 323"
"IRON MAN/TONY STARK ","H2 323"
"BANNER, BETTY ROSS T","H2 323"
"MASTER KHAN/TYRONE K","PM&IF 125"
"WING, COLLEEN","PM&IF 125"
"WASP/JANET VAN DYNE ","PM&IF 125"
"IRON FIST H'YLTHRI I","PM&IF 125"
"HERCULES [GREEK GOD]","PM&IF 125"
"TOWER, BLAKE","PM&IF 125"
"CAPTAIN MARVEL II/MO","PM&IF 125"
"SUB-MARINER/NAMOR MA","PM&IF 125"
"DAREDEVIL/MATT MURDO","PM&IF 125"
"SPIDER-MAN/PETER PAR","PM&IF 125"
"SUPER SKRULL/KL'RT","PM&IF 125"
"BLACK KNIGHT V/DANE ","PM&IF 125"
"HUMAN TORCH/JOHNNY S","PM&IF 125"
"CAPTAIN AMERICA","PM&IF 125"
"ANT-MAN/DR. HENRY J.","PM&IF 125"
"HAWK","PM&IF 125"
"HOGARTH, JERYN","PM&IF 125"
"CAGE, LUKE/CARL LUCA","PM&IF 125"
"FOREIGNER/RAFAEL BAS","PM&IF 125"
"INVISIBLE WOMAN/SUE ","PM&IF 125"
"KNIGHT, MISTY","PM&IF 125"
"FALCON/SAM WILSON","PM&IF 125"
"MR. FANTASTIC/REED R","PM&IF 125"
"TIGRA/GREER NELSON","WCA2 11"
"HAWK","WCA2 11"
"SHOCKWAVE/LANCASTER ","WCA2 11"
"IRON MAN/TONY STARK ","WCA2 11"
"RAZORFIST III","WCA2 11"
"WONDER MAN/SIMON WIL","WCA2 11"
"ANT-MAN/DR. HENRY J.","WCA2 11"
"ZARAN/MAXIMILLIAN ZA","WCA2 11"
"MOCKINGBIRD/DR. BARB","WCA2 11"
"FURY, COL. NICHOLAS ","WCA2 11"
"TIGRA/GREER NELSON","WCA2 12"
"WONDER MAN/SIMON WIL","WCA2 12"
"HAWK","WCA2 12"
"MOCKINGBIRD/DR. BARB","WCA2 12"
"ZZZAX","WCA2 12"
"QUANTUM","WCA2 12"
"ANT-MAN/DR. HENRY J.","WCA2 12"
"IRON MAN/TONY STARK ","WCA2 12"
"GRAVITON/FRANK HALL","WCA2 12"
"WONDER MAN/SIMON WIL","WCA2 13"
"GRAVITON/FRANK HALL","WCA2 13"
"IRON MAN/TONY STARK ","WCA2 13"
"ANT-MAN/DR. HENRY J.","WCA2 13"
"QUANTUM","WCA2 13"
"TIGRA/GREER NELSON","WCA2 13"
"MOCKINGBIRD/DR. BARB","WCA2 13"
"HAWK","WCA2 13"
"WASP/JANET VAN DYNE ","A@ 15"
"SIKORSKY, RAYMOND","A@ 15"
"MOCKINGBIRD/DR. BARB","A@ 15"
"HAWK","A@ 15"
"QUICKSILVER/PIETRO M","A@ 15"
"GYRICH, HENRY PETER","A@ 15"
"JARVIS, EDWIN ","A@ 15"
"ANT-MAN/DR. HENRY J.","A@ 15"
"AVALANCHE/DOMINIC PE","A@ 15"
"PYRO/ALLERDYCE JOHNN","A@ 15"
"COOPER, DR. VALERIE","A@ 15"
"BLACK KNIGHT V/DANE ","A@ 15"
"TIGRA/GREER NELSON","A@ 15"
"WONDER MAN/SIMON WIL","A@ 15"
"CAPTAIN MARVEL II/MO","A@ 15"
"SPIRAL","A@ 15"
"CAPTAIN AMERICA","A@ 15"
"DESTINY II/IRENE ADL","A@ 15"
"HERCULES [GREEK GOD]","A@ 15"
"BLOB/FRED J. DUKES","A@ 15"
"SPIDER-WOMAN II/JULI","A@ 15"
"IRON MAN/TONY STARK ","A@ 15"
"MYSTIQUE/RAVEN DARKH","A@ 15"
"BEAST/HENRY &HANK& P","WCA@ 1"
"BLACK PANTHER/T'CHAL","WCA@ 1"
"HERCULES [GREEK GOD]","WCA@ 1"
"AVALANCHE/DOMINIC PE","WCA@ 1"
"PYRO/ALLERDYCE JOHNN","WCA@ 1"
"SPIRAL","WCA@ 1"
"CAPTAIN MARVEL II/MO","WCA@ 1"
"WONDER MAN/SIMON WIL","WCA@ 1"
"ANT-MAN/DR. HENRY J.","WCA@ 1"
"BLACK WIDOW/NATASHA ","WCA@ 1"
"QUICKSILVER/PIETRO M","WCA@ 1"
"FALCON/SAM WILSON","WCA@ 1"
"THOR/DR. DONALD BLAK","WCA@ 1"
"VISION ","WCA@ 1"
"CAPTAIN AMERICA","WCA@ 1"
"HAWK","WCA@ 1"
"SHE-HULK/JENNIFER WA","WCA@ 1"
"MYSTIQUE/RAVEN DARKH","WCA@ 1"
"WASP/JANET VAN DYNE ","WCA@ 1"
"IRON MAN IV/JAMES R.","WCA@ 1"
"MR. FANTASTIC/REED R","WCA@ 1"
"IRON MAN/TONY STARK ","WCA@ 1"
"BLOB/FRED J. DUKES","WCA@ 1"
"MOCKINGBIRD/DR. BARB","WCA@ 1"
"TIGRA/GREER NELSON","WCA@ 1"
"SCARLET WITCH/WANDA ","WCA@ 1"
"GYRICH, HENRY PETER","WCA@ 1"
"DESTINY II/IRENE ADL","WCA@ 1"
"MASTER PANDEMONIUM/M","WCA2 14"
"WONDER MAN/SIMON WIL","WCA2 14"
"HAWK","WCA2 14"
"IRON MAN/TONY STARK ","WCA2 14"
"HELLSTORM/DAIMON HEL","WCA2 14"
"ANT-MAN/DR. HENRY J.","WCA2 14"
"MOCKINGBIRD/DR. BARB","WCA2 14"
"HELLCAT/PATSY WALKER","WCA2 14"
"TIGRA/GREER NELSON","WCA2 14"
"MOCKINGBIRD/DR. BARB","WCA2 15"
"HELLSTORM/DAIMON HEL","WCA2 15"
"CAT KING","WCA2 15"
"TIGRA/GREER NELSON","WCA2 15"
"MASTER PANDEMONIUM/M","WCA2 15"
"ANT-MAN/DR. HENRY J.","WCA2 15"
"HAWK","WCA2 15"
"WONDER MAN/SIMON WIL","WCA2 15"
"HELLCAT/PATSY WALKER","WCA2 15"
"IRON MAN/TONY STARK ","WCA2 15"
"WONDER MAN/SIMON WIL","WCA2 16"
"TIGRA/GREER NELSON","WCA2 16"
"IRON MAN/TONY STARK ","WCA2 16"
"MOCKINGBIRD/DR. BARB","WCA2 16"
"WHIRLWIND/DAVID CANN","WCA2 16"
"ANT-MAN/DR. HENRY J.","WCA2 16"
"HELLSTORM/DAIMON HEL","WCA2 16"
"HAWK","WCA2 16"
"HELLCAT/PATSY WALKER","WCA2 16"
"TIGER SHARK/TODD ARL","WCA2 16"
"HAWK","WCA2 17"
"TIGRA/GREER NELSON","WCA2 17"
"ANT-MAN/DR. HENRY J.","WCA2 17"
"MOCKINGBIRD/DR. BARB","WCA2 17"
"IRON MAN/TONY STARK ","WCA2 17"
"WASP/JANET VAN DYNE ","WCA2 17"
"WONDER MAN/SIMON WIL","WCA2 17"
"DOMINUS II","WCA2 17"
"FIREBIRD/BONITA JUAR","WCA2 17"
"IRON MAN/TONY STARK ","WCA2 18"
"RAWHIDE KID","WCA2 18"
"FIREBIRD/BONITA JUAR","WCA2 18"
"WONDER MAN/SIMON WIL","WCA2 18"
"HAWK","WCA2 18"
"MOCKINGBIRD/DR. BARB","WCA2 18"
"TIGRA/GREER NELSON","WCA2 18"
"ANT-MAN/DR. HENRY J.","WCA2 18"
"TWO-GUN KID","WCA2 18"
"WONDER MAN/SIMON WIL","WCA2 19"
"FIREBIRD/BONITA JUAR","WCA2 19"
"IRON MAN/TONY STARK ","WCA2 19"
"MOCKINGBIRD/DR. BARB","WCA2 19"
"HAWK","WCA2 19"
"ANT-MAN/DR. HENRY J.","WCA2 19"
"TIGRA/GREER NELSON","WCA2 19"
"ANT-MAN/DR. HENRY J.","WCA2 20"
"IRON MAN/TONY STARK ","WCA2 20"
"CLEA","WCA2 20"
"HAWK","WCA2 20"
"MOCKINGBIRD/DR. BARB","WCA2 20"
"WONDER MAN/SIMON WIL","WCA2 20"
"FIREBIRD/BONITA JUAR","WCA2 20"
